Freq.	V(ol5)	V(ol9)	V(ol10)	V(ol12)	V(ol15)	V(ol20)
2.84446110744709e+005	(4.80398190671368e+001dB,-7.50347242434277e+001°)	(4.89531166628785e+001dB,-7.62129452635086e+001°)	(4.91566320903438e+001dB,-7.65759369473646e+001°)	(4.95458443598229e+001dB,-7.73551811569246e+001°)	(5.00960835838059e+001dB,-7.86351569603403e+001°)	(5.09505767153493e+001dB,-8.10224116750287e+001°)
2.85101826750308e+005	(4.80212113028534e+001dB,-7.50691185046949e+001°)	(4.89343002120437e+001dB,-7.62447966507295e+001°)	(4.91377552950432e+001dB,-7.66070139415300e+001°)	(4.95268434126309e+001dB,-7.73845891324968e+001°)	(5.00768942663859e+001dB,-7.86617934335433e+001°)	(5.09310875391740e+001dB,-8.10437689114984e+001°)
2.85759054337411e+005	(4.80025975803434e+001dB,-7.51034481302844e+001°)	(4.89154786395963e+001dB,-7.62765865318520e+001°)	(4.91188736236694e+001dB,-7.66380304974606e+001°)	(4.95078380997343e+001dB,-7.74139391064819e+001°)	(5.00577013709800e+001dB,-7.86883763059012e+001°)	(5.09115960721349e+001dB,-8.10650819365984e+001°)
2.86417796990575e+005	(4.79839779231621e+001dB,-7.51377132103032e+001°)	(4.88966519662777e+001dB,-7.63083150022557e+001°)	(4.90999870961101e+001dB,-7.66689867117800e+001°)	(4.94888284391863e+001dB,-7.74432311770630e+001°)	(5.00385049126899e+001dB,-7.87149056758070e+001°)	(5.08921023242121e+001dB,-8.10863508416695e+001°)
2.87078058202385e+005	(4.79653523548160e+001dB,-7.51719138356444e+001°)	(4.88778202127581e+001dB,-7.63399821574460e+001°)	(4.90810957321736e+001dB,-7.66998826809996e+001°)	(4.94698144489697e+001dB,-7.74724654423716e+001°)	(5.00193049065539e+001dB,-7.87413816414230e+001°)	(5.08726063053398e+001dB,-8.11075757177693e+001°)
2.87739841473483e+005	(4.79467208986953e+001dB,-7.52060500965684e+001°)	(4.88589833996389e+001dB,-7.63715880931600e+001°)	(4.90621995516137e+001dB,-7.67307185021099e+001°)	(4.94507961470014e+001dB,-7.75016420005872e+001°)	(5.00001013675512e+001dB,-7.87678043009148e+001°)	(5.08531080254030e+001dB,-8.11287566556528e+001°)
2.88403150312577e+005	(4.79280835781386e+001dB,-7.52401220840680e+001°)	(4.88401415474519e+001dB,-7.64031329052721e+001°)	(4.90432985740925e+001dB,-7.67614942716670e+001°)	(4.94317735511256e+001dB,-7.75307609497507e+001°)	(4.99808943106116e+001dB,-7.87941737526322e+001°)	(5.08336074942633e+001dB,-8.11498937464655e+001°)
2.89067988236463e+005	(4.79094404164066e+001dB,-7.52741298893492e+001°)	(4.88212946766485e+001dB,-7.64346166895748e+001°)	(4.90243928192239e+001dB,-7.67922100868468e+001°)	(4.94127466791417e+001dB,-7.75598223884779e+001°)	(4.99616837505967e+001dB,-7.88204900946295e+001°)	(5.08141047217256e+001dB,-8.11709870808199e+001°)
2.89734358770048e+005	(4.78907914366739e+001dB,-7.53080736035707e+001°)	(4.88024428076135e+001dB,-7.64660395421003e+001°)	(4.90054823065261e+001dB,-7.68228660442817e+001°)	(4.93937155487582e+001dB,-7.75888264148036e+001°)	(4.99424697023234e+001dB,-7.88467534252960e+001°)	(5.07945997175623e+001dB,-8.11920367494548e+001°)
2.90402265446360e+005	(4.78721366620426e+001dB,-7.53419533181765e+001°)	(4.87835859606584e+001dB,-7.64974015589297e+001°)	(4.89865670554757e+001dB,-7.68534622413739e+001°)	(4.93746801776397e+001dB,-7.76177731272968e+001°)	(4.99232521805358e+001dB,-7.88729638425672e+001°)	(5.07750924915038e+001dB,-8.12130428429936e+001°)
2.91071711806576e+005	(4.78534761155400e+001dB,-7.53757691248492e+001°)	(4.87647241560287e+001dB,-7.65287028364143e+001°)	(4.89676470854637e+001dB,-7.68839987752258e+001°)	(4.93556405833676e+001dB,-7.76466626241511e+001°)	(4.99040311999349e+001dB,-7.88991214447150e+001°)	(5.07555830532380e+001dB,-8.12340054518766e+001°)
2.91742701400032e+005	(4.78348098201130e+001dB,-7.54095211153661e+001°)	(4.87458574138905e+001dB,-7.65599434707702e+001°)	(4.89487224158061e+001dB,-7.69144757428779e+001°)	(4.93365967834737e+001dB,-7.76754950039939e+001°)	(4.98848067751604e+001dB,-7.89252263299255e+001°)	(5.07360714124124e+001dB,-8.12549246664631e+001°)
2.92415237784248e+005	(4.78161377986382e+001dB,-7.54432093818144e+001°)	(4.87269857543470e+001dB,-7.65911235585428e+001°)	(4.89297930657729e+001dB,-7.69448932419939e+001°)	(4.93175487954133e+001dB,-7.77042703651629e+001°)	(4.98655789207890e+001dB,-7.89512785961326e+001°)	(5.07165575786422e+001dB,-8.12758005772127e+001°)
2.93089324524947e+005	(4.77974600739130e+001dB,-7.54768340164038e+001°)	(4.87081091974232e+001dB,-7.66222431962050e+001°)	(4.89108590545405e+001dB,-7.69752513697720e+001°)	(4.92984966365877e+001dB,-7.77329888063277e+001°)	(4.98463476513513e+001dB,-7.89772783415647e+001°)	(5.06970415614916e+001dB,-8.12966332742061e+001°)
2.93764965196067e+005	(4.77787766686537e+001dB,-7.55103951114144e+001°)	(4.86892277630769e+001dB,-7.66533024803960e+001°)	(4.88919204012280e+001dB,-7.70055502237337e+001°)	(4.92794403243233e+001dB,-7.77616504259117e+001°)	(4.98271129813151e+001dB,-7.90032256642289e+001°)	(5.06775233704915e+001dB,-8.13174228475997e+001°)
2.94442163379790e+005	(4.77600876055021e+001dB,-7.55438927593044e+001°)	(4.86703414711983e+001dB,-7.66843015079375e+001°)	(4.88729771248842e+001dB,-7.70357899014310e+001°)	(4.92603798758883e+001dB,-7.77902553225216e+001°)	(4.98078749250959e+001dB,-7.90291206622440e+001°)	(5.06580030151352e+001dB,-8.13381693875013e+001°)
2.95120922666552e+005	(4.77413929070330e+001dB,-7.55773270529471e+001°)	(4.86514503415972e+001dB,-7.67152403755038e+001°)	(4.88540292444936e+001dB,-7.70659705006164e+001°)	(4.92413153084823e+001dB,-7.78188035947025e+001°)	(4.97886334970412e+001dB,-7.90549634333327e+001°)	(5.06384805048705e+001dB,-8.13588729837786e+001°)
2.95801246655068e+005	(4.77226925957456e+001dB,-7.56106980853643e+001°)	(4.86325543940317e+001dB,-7.67461191803245e+001°)	(4.88350767789633e+001dB,-7.70960921188995e+001°)	(4.92222466392492e+001dB,-7.78472953412238e+001°)	(4.97693887114655e+001dB,-7.90807540758448e+001°)	(5.06189558491098e+001dB,-8.13795337262593e+001°)
2.96483138952348e+005	(4.77039866940432e+001dB,-7.56440059492956e+001°)	(4.86136536481621e+001dB,-7.67769380190201e+001°)	(4.88161197471381e+001dB,-7.71261548540695e+001°)	(4.92031738852625e+001dB,-7.78757306607226e+001°)	(4.97501405826036e+001dB,-7.91064926874524e+001°)	(5.05994290572231e+001dB,-8.14001517046533e+001°)
2.97166603173716e+005	(4.76852752242816e+001dB,-7.56772507382735e+001°)	(4.85947481236069e+001dB,-7.68076969890163e+001°)	(4.87971581677974e+001dB,-7.71561588040871e+001°)	(4.91840970635318e+001dB,-7.79041096518527e+001°)	(4.97308891246530e+001dB,-7.91321793662465e+001°)	(5.05799001385463e+001dB,-8.14207270086337e+001°)
2.97851642942832e+005	(4.76665582087189e+001dB,-7.57104325454920e+001°)	(4.85758378398928e+001dB,-7.68383961873037e+001°)	(4.87781920596411e+001dB,-7.71861040666805e+001°)	(4.91650161910086e+001dB,-7.79324324134359e+001°)	(4.97116343517444e+001dB,-7.91578142100387e+001°)	(5.05603691023721e+001dB,-8.14412597277200e+001°)
2.98538261891709e+005	(4.76478356695538e+001dB,-7.57435514646823e+001°)	(4.85569228164957e+001dB,-7.68690357113698e+001°)	(4.87592214413169e+001dB,-7.72159907400288e+001°)	(4.91459312845725e+001dB,-7.79606990440995e+001°)	(4.96923762779562e+001dB,-7.91833973166372e+001°)	(5.05408359579595e+001dB,-8.14617499514591e+001°)
2.99226463660731e+005	(4.76291076288969e+001dB,-7.57766075894180e+001°)	(4.85380030728054e+001dB,-7.68996156584291e+001°)	(4.87402463313910e+001dB,-7.72458189220315e+001°)	(4.91268423610517e+001dB,-7.79889096427662e+001°)	(4.96731149173193e+001dB,-7.92089287840461e+001°)	(5.05213007145224e+001dB,-8.14821977691008e+001°)
2.99916251898677e+005	(4.76103741087945e+001dB,-7.58096010136622e+001°)	(4.85190786281576e+001dB,-7.69301361261487e+001°)	(4.87212667483744e+001dB,-7.72755887109535e+001°)	(4.91077494371988e+001dB,-7.80170643081000e+001°)	(4.96538502837964e+001dB,-7.92344087098495e+001°)	(5.05017633812396e+001dB,-8.15026032699145e+001°)
3.00607630262735e+005	(4.75916351312070e+001dB,-7.58425318313252e+001°)	(4.85001495018015e+001dB,-7.69605972118149e+001°)	(4.87022827107008e+001dB,-7.73053002048916e+001°)	(4.90886525297154e+001dB,-7.80451631390610e+001°)	(4.96345823913070e+001dB,-7.92598371919551e+001°)	(5.04822239672501e+001dB,-8.15229665429453e+001°)
3.01300602418524e+005	(4.75728907180354e+001dB,-7.58754001367785e+001°)	(4.84812157129283e+001dB,-7.69909990131184e+001°)	(4.86832942367392e+001dB,-7.73349535020081e+001°)	(4.90695516552312e+001dB,-7.80732062343947e+001°)	(4.96153112537111e+001dB,-7.92852143280587e+001°)	(5.04626824816622e+001dB,-8.15432876775108e+001°)
3.01995172040113e+005	(4.75541408910901e+001dB,-7.59082060241996e+001°)	(4.84622772806644e+001dB,-7.70213416278866e+001°)	(4.86643013448030e+001dB,-7.73645487008642e+001°)	(4.90504468303173e+001dB,-7.81011936929765e+001°)	(4.95960368848169e+001dB,-7.93105402158873e+001°)	(5.04431389335341e+001dB,-8.15635667623411e+001°)
3.02691342810042e+005	(4.75353856721259e+001dB,-7.59409495883397e+001°)	(4.84433342240586e+001dB,-7.70516251538274e+001°)	(4.86453040531151e+001dB,-7.73940858994533e+001°)	(4.90313380714832e+001dB,-7.81291256136977e+001°)	(4.95767592983734e+001dB,-7.93358149530153e+001°)	(5.04235933318937e+001dB,-8.15838038863408e+001°)
3.03389118419338e+005	(4.75166250827994e+001dB,-7.59736309235492e+001°)	(4.84243865620895e+001dB,-7.70818496886757e+001°)	(4.86263023798545e+001dB,-7.74235651964074e+001°)	(4.90122253951783e+001dB,-7.81570020955113e+001°)	(4.95574785080822e+001dB,-7.93610386371519e+001°)	(5.04040456857323e+001dB,-8.16039991383728e+001°)
3.04088502567539e+005	(4.74978591447181e+001dB,-7.60062501248896e+001°)	(4.84054343136806e+001dB,-7.71120153305694e+001°)	(4.86072963431274e+001dB,-7.74529866902434e+001°)	(4.89931088177811e+001dB,-7.81848232371728e+001°)	(4.95381945275819e+001dB,-7.93862113656963e+001°)	(5.03844960039951e+001dB,-8.16241526068606e+001°)
3.04789498962709e+005	(4.74790878793881e+001dB,-7.60388072869489e+001°)	(4.83864774976701e+001dB,-7.71421221773019e+001°)	(4.85882859609663e+001dB,-7.74823504793312e+001°)	(4.89739883556203e+001dB,-7.82125891377481e+001°)	(4.95189073704711e+001dB,-7.94113332364256e+001°)	(5.03649442956003e+001dB,-8.16442643805649e+001°)
3.05492111321462e+005	(4.74603113082706e+001dB,-7.60713025051260e+001°)	(4.83675161328433e+001dB,-7.71721703271161e+001°)	(4.85692712513464e+001dB,-7.75116566623463e+001°)	(4.89548640249577e+001dB,-7.82402998961841e+001°)	(4.94996170502847e+001dB,-7.94364043467288e+001°)	(5.03453905694232e+001dB,-8.16643345478666e+001°)
3.06196343368978e+005	(4.74415294527426e+001dB,-7.61037358747078e+001°)	(4.83485502379071e+001dB,-7.72021598780410e+001°)	(4.85502522321662e+001dB,-7.75409053377138e+001°)	(4.89357358419875e+001dB,-7.82679556112785e+001°)	(4.94803235805037e+001dB,-7.94614247940095e+001°)	(5.03258348343041e+001dB,-8.16843631971788e+001°)
3.06902198839026e+005	(4.74227423340878e+001dB,-7.61361074906623e+001°)	(4.83295798315035e+001dB,-7.72320909282444e+001°)	(4.85312289212766e+001dB,-7.75700966043640e+001°)	(4.89166038228516e+001dB,-7.82955563820418e+001°)	(4.94610269745670e+001dB,-7.94863946758792e+001°)	(5.03062770990398e+001dB,-8.17043504165592e+001°)
3.07609681473981e+005	(4.74039499735430e+001dB,-7.61684174487000e+001°)	(4.83106049322130e+001dB,-7.72619635761441e+001°)	(4.85122013364460e+001dB,-7.75992305608730e+001°)	(4.88974679836311e+001dB,-7.83231023075455e+001°)	(4.94417272458441e+001dB,-7.95113140894826e+001°)	(5.02867173724001e+001dB,-8.17242962943423e+001°)
3.08318795024845e+005	(4.73851523922593e+001dB,-7.62006658443951e+001°)	(4.82916255585358e+001dB,-7.72917779198712e+001°)	(4.84931694953796e+001dB,-7.76283073058924e+001°)	(4.88783283403386e+001dB,-7.83505934866481e+001°)	(4.94224244076667e+001dB,-7.95361831323250e+001°)	(5.02671556631133e+001dB,-8.17442009185403e+001°)
3.09029543251269e+005	(4.73663496113240e+001dB,-7.62328527736610e+001°)	(4.82726417289182e+001dB,-7.73215340579823e+001°)	(4.84741334157262e+001dB,-7.76573269383369e+001°)	(4.88591849089354e+001dB,-7.83780300184432e+001°)	(4.94031184733060e+001dB,-7.95610019016431e+001°)	(5.02475919798681e+001dB,-8.17640643770384e+001°)
3.09741929921567e+005	(4.73475416517416e+001dB,-7.62649783323105e+001°)	(4.82536534617337e+001dB,-7.73512320889155e+001°)	(4.84550931150644e+001dB,-7.76862895570670e+001°)	(4.88400377053123e+001dB,-7.84054120017748e+001°)	(4.93838094559838e+001dB,-7.95857704947225e+001°)	(5.02280263313226e+001dB,-8.17838867577269e+001°)
3.10455958812745e+005	(4.73287285344407e+001dB,-7.62970426162067e+001°)	(4.82346607752843e+001dB,-7.73808721110551e+001°)	(4.84360486109057e+001dB,-7.77151952608996e+001°)	(4.88208867453044e+001dB,-7.84327395356675e+001°)	(4.93644973688617e+001dB,-7.96104890085694e+001°)	(5.02084587260956e+001dB,-8.18036681483839e+001°)
3.11171633710511e+005	(4.73099102802880e+001dB,-7.63290457216240e+001°)	(4.82156636878159e+001dB,-7.74104542231531e+001°)	(4.84169999206958e+001dB,-7.77440441486607e+001°)	(4.88017320446927e+001dB,-7.84600127192112e+001°)	(4.93451822250638e+001dB,-7.96351575405743e+001°)	(5.01888891727677e+001dB,-8.18234086365693e+001°)
3.11888958409302e+005	(4.72910869100750e+001dB,-7.63609877448245e+001°)	(4.81966622174986e+001dB,-7.74399785237471e+001°)	(4.83979470618260e+001dB,-7.77728363194946e+001°)	(4.87825736191861e+001dB,-7.84872316512522e+001°)	(4.93258640376505e+001dB,-7.96597761877198e+001°)	(5.01693176798879e+001dB,-8.18431083098962e+001°)
3.12607936712304e+005	(4.72722584445156e+001dB,-7.63928687821428e+001°)	(4.81776563824358e+001dB,-7.74694451114225e+001°)	(4.83788900516115e+001dB,-7.78015718722817e+001°)	(4.87634114844431e+001dB,-7.85143964308634e+001°)	(4.93065428196361e+001dB,-7.96843450471232e+001°)	(5.01497442559631e+001dB,-8.18627672556587e+001°)
3.13328572431467e+005	(4.72534249042553e+001dB,-7.64246889301119e+001°)	(4.81586462006737e+001dB,-7.74988540850718e+001°)	(4.83598289073147e+001dB,-7.78302509061984e+001°)	(4.87442456560548e+001dB,-7.85415071569131e+001°)	(4.92872185839794e+001dB,-7.97088642157275e+001°)	(5.01301689094701e+001dB,-8.18823855612535e+001°)
3.14050869387530e+005	(4.72345863098695e+001dB,-7.64564482854035e+001°)	(4.81396316901832e+001dB,-7.75282055433865e+001°)	(4.83407636461154e+001dB,-7.78588735200290e+001°)	(4.87250761495675e+001dB,-7.85685639286502e+001°)	(4.92678913435882e+001dB,-7.97333337904603e+001°)	(5.01105916488500e+001dB,-8.19019633139725e+001°)
3.14774831410039e+005	(4.72157426818572e+001dB,-7.64881469446960e+001°)	(4.81206128688773e+001dB,-7.75574995853200e+001°)	(4.83216942851514e+001dB,-7.78874398131108e+001°)	(4.87059029804477e+001dB,-7.85955668448062e+001°)	(4.92485611113238e+001dB,-7.97577538683010e+001°)	(5.00910124825016e+001dB,-8.19215006007736e+001°)
3.15500462337370e+005	(4.71968940406504e+001dB,-7.65197850049526e+001°)	(4.81015897545907e+001dB,-7.75867363095459e+001°)	(4.83026208414771e+001dB,-7.79159498843223e+001°)	(4.86867261641157e+001dB,-7.86225160044037e+001°)	(4.92292278999918e+001dB,-7.97821245460689e+001°)	(5.00714314187971e+001dB,-8.19409975088068e+001°)
3.16227766016745e+005	(4.71780404066003e+001dB,-7.65513625629493e+001°)	(4.80825623651082e+001dB,-7.76159158151985e+001°)	(4.82835433321011e+001dB,-7.79444038330281e+001°)	(4.86675457159343e+001dB,-7.86494115065303e+001°)	(4.92098917223522e+001dB,-7.98064459206889e+001°)	(5.00518484660699e+001dB,-8.19604541249992e+001°)
3.16956746304256e+005	(4.71591818000023e+001dB,-7.65828797160127e+001°)	(4.80635307181392e+001dB,-7.76450382012013e+001°)	(4.82644617739622e+001dB,-7.79728017584459e+001°)	(4.86483616511972e+001dB,-7.86762534499849e+001°)	(4.91905525911035e+001dB,-7.98307180887158e+001°)	(5.00322636326161e+001dB,-8.19798705360806e+001°)
3.17687407064884e+005	(4.71403182410635e+001dB,-7.66143365611450e+001°)	(4.80444948313265e+001dB,-7.76741035664678e+001°)	(4.82453761839182e+001dB,-7.80011437593945e+001°)	(4.86291739851509e+001dB,-7.87030419338895e+001°)	(4.91712105189044e+001dB,-7.98549411469505e+001°)	(5.00126769266980e+001dB,-8.19992468287676e+001°)
3.18419752172519e+005	(4.71214497499307e+001dB,-7.66457331957217e+001°)	(4.80254547222556e+001dB,-7.77031120101803e+001°)	(4.82262865787990e+001dB,-7.80294299355825e+001°)	(4.86099827329730e+001dB,-7.87297770570459e+001°)	(4.91518655183586e+001dB,-7.98791151920128e+001°)	(4.99930883565438e+001dB,-8.20185830896249e+001°)
3.19153785509983e+005	(4.71025763466729e+001dB,-7.66770697170464e+001°)	(4.80064104084362e+001dB,-7.77320636312725e+001°)	(4.82071929753359e+001dB,-7.80576603858497e+001°)	(4.85907879097933e+001dB,-7.87564589185260e+001°)	(4.91325176020172e+001dB,-7.99032403204083e+001°)	(4.99734979303451e+001dB,-8.20378794051350e+001°)
3.19889510969046e+005	(4.70836980512926e+001dB,-7.67083462226569e+001°)	(4.79873619073302e+001dB,-7.77609585291607e+001°)	(4.81880953902259e+001dB,-7.80858352097790e+001°)	(4.85715895306732e+001dB,-7.87830876171191e+001°)	(4.91131667823883e+001dB,-7.99273166287997e+001°)	(4.99539056562632e+001dB,-8.20571358617187e+001°)
3.20626932450452e+005	(4.70648148837234e+001dB,-7.67395628102252e+001°)	(4.79683092363134e+001dB,-7.77897968027198e+001°)	(4.81689938400826e+001dB,-7.81139545064475e+001°)	(4.85523876106209e+001dB,-7.88096632517613e+001°)	(4.90938130719239e+001dB,-7.99513442135885e+001°)	(4.99343115424210e+001dB,-8.20763525456456e+001°)
3.21366053863937e+005	(4.70459268638281e+001dB,-7.67707195774966e+001°)	(4.79492524127152e+001dB,-7.78185785513604e+001°)	(4.81498883414727e+001dB,-7.81420183753328e+001°)	(4.85331821645911e+001dB,-7.88361859214526e+001°)	(4.90744564830276e+001dB,-7.99753231711857e+001°)	(4.99147155969068e+001dB,-8.20955295430435e+001°)
3.22106879128249e+005	(4.70270340113936e+001dB,-7.68018166222190e+001°)	(4.79301914537924e+001dB,-7.78473038742883e+001°)	(4.81307789108889e+001dB,-7.81700269156364e+001°)	(4.85139732074739e+001dB,-7.88626557250172e+001°)	(4.90550970280558e+001dB,-7.99992535980055e+001°)	(4.98951178277788e+001dB,-8.21146669400493e+001°)
3.22849412171169e+005	(4.70081363461353e+001dB,-7.68328540421896e+001°)	(4.79111263767363e+001dB,-7.78759728707225e+001°)	(4.81116655647708e+001dB,-7.81979802268162e+001°)	(4.84947607541048e+001dB,-7.88890727613026e+001°)	(4.90357347193140e+001dB,-8.00231355903472e+001°)	(4.98755182430565e+001dB,-8.21337648225622e+001°)
3.23593656929533e+005	(4.69892338877103e+001dB,-7.68638319355797e+001°)	(4.78920571986806e+001dB,-7.79045856400657e+001°)	(4.80925483194840e+001dB,-7.82258784080410e+001°)	(4.84755448192613e+001dB,-7.89154371291673e+001°)	(4.90163695690546e+001dB,-8.00469692443563e+001°)	(4.98559168507254e+001dB,-8.21528232763821e+001°)
3.24339617349254e+005	(4.69703266556890e+001dB,-7.68947504002528e+001°)	(4.78729839366907e+001dB,-7.79331422816442e+001°)	(4.80734271913566e+001dB,-7.82537215590719e+001°)	(4.84563254176694e+001dB,-7.89417489275834e+001°)	(4.89970015894850e+001dB,-8.00707546562338e+001°)	(4.98363136587437e+001dB,-8.21718423873819e+001°)
3.25087297385339e+005	(4.69514146695909e+001dB,-7.69256095346067e+001°)	(4.78539066077730e+001dB,-7.79616428949400e+001°)	(4.80543021966197e+001dB,-7.82815097788283e+001°)	(4.84371025639838e+001dB,-7.89680082551030e+001°)	(4.89776307927627e+001dB,-8.00944919220731e+001°)	(4.98167086750262e+001dB,-8.21908222410285e+001°)
3.25836701001913e+005	(4.69324979488527e+001dB,-7.69564094368475e+001°)	(4.78348252288549e+001dB,-7.79900875790297e+001°)	(4.80351733514722e+001dB,-7.83092431669521e+001°)	(4.84178762728213e+001dB,-7.89942152107882e+001°)	(4.89582571910010e+001dB,-8.01181811380698e+001°)	(4.97971019074641e+001dB,-8.22097629230111e+001°)
